Gender,Income,DaysWithoutFrequency,LifetimeValue,UseByTime,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,NumberOfFrequencies,AttendedClasses,NumberOfReferences,Dropout,EnrolledTime,DaysSinceLastVisit,LazinessIndex
1,0.0,34,585.9,0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0,0,1,536,267,0.9661074394170479
0,3350.0,27,408.45,0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0,0,1,644,490,0.9343939642447106
1,4980.0,16,272.15,0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,0,547,16,0.8654104979811574
1,1290.0,8,220.3,0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0,0,0,415,8,0.9333999333999334
0,2250.0,273,71.2,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,350,1779,0.9654934437543133
1,0.0,13,209.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,0,1,1036,470,0.6503496503496503
0,2370.0,65,103.6,0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,0,1,109,727,1.0
1,2230.0,50,178.6,0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,4,0,1,151,1260,0.9234596249521623
0,3420.0,91,168.2,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0,0,1,364,1598,0.8964803312629399
0,1640.0,39,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,70,1249,0.9343939642447106
1,0.0,102,156.1,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8,0,1,202,1608,0.9708369787109945
0,1870.0,111,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,140,1617,0.6204278812974465
1,1540.0,34,50.9,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,35,358,0.9428571428571428
1,0.0,29,331.5,0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11,0,1,505,262,0.8813760379596678
1,5810.0,5,319.1,0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,65,0,1,365,462,-0.3777267508610791
0,3110.0,215,474.6,0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2,0,1,440,1489,1.0
0,6730.0,6,214.6,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17,0,1,236,463,0.31113662456946045
0,1380.0,308,53.2,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,315,1814,0.8964803312629399
0,4600.0,83,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,93,1483,1.0
1,2310.0,51,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,66,1477,0.9015909463670657
0,2550.0,7,34.0,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,29,1563,0.68944099378882
0,2140.0,13,346.6,0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,1,0,1,616,155,0.8857142857142857
0,1370.0,28,233.4,0,0.0,1.0,1.0,0.0,1.0,0.0,24.0,6,0,1,232,201,0.9138920780711826
0,2340.0,10,72.0,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,191,345,0.7627520759193357
0,2870.0,26,88.2,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,1,40,259,0.7665369649805447
0,3220.0,28,84.25,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11,0,1,68,261,0.7
0,3020.0,82,338.6,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,13,0,1,310,562,1.0
0,5710.0,101,775.85,0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,88,1,1,1279,152,1.0
1,2370.0,59,843.85,0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,103,2,1,921,478,0.9234596249521623
1,2160.0,4,181.6,0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,0,1,152,1191,0.6728462377317339
0,1470.0,53,65.4,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,95,533,0.9507954731835329
1,2830.0,79,82.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,547,1114,0.8334998334998335
0,1610.0,15,34.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,30,905,0.8667998667998669
1,2940.0,50,143.6,0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0,0,1,87,1077,0.9671969821223553
0,4160.0,56,101.6,0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,0,0,1,118,849,0.28664072632944226
1,1760.0,32,102.5,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,1,113,916,0.9671969821223553
1,5190.0,32,312.2,1,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,1,783,1219,0.9264381344710901
0,2310.0,76,70.0,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,98,587,1.0
0,1950.0,96,321.2,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0,0,1,847,553,1.0
0,1840.0,76,248.0,0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0,0,1,431,738,1.0
0,1090.0,68,148.6,0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,13,0,1,150,1255,1.0
0,0.0,32,96.2,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,88,205,0.9343939642447106
0,710.0,193,215.6,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,215,1437,1.0
1,1080.0,49,88.6,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,1,114,1259,0.9343939642447106
0,4720.0,13,47.2,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0,1,28,246,0.8928571428571429
0,1290.0,0,47.2,0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,0,28,0,0.6428571428571428
0,2680.0,89,85.6,0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,1,188,1595,0.966670832812565
1,1910.0,23,80.0,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,65,1074,0.9000999000999002
1,2470.0,36,43.9,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,39,360,0.9743523980507822
0,0.0,10,709.55,0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,68,0,1,707,467,0.5407577497129736
1,0.0,44,638.05,0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,7,1,1,542,1349,0.8833138856476079
0,1420.0,0,67.5,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,5,0,0,31,0,0.3672993672993673
0,2260.0,5,566.92,0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,29,0,0,510,5,0.8678996036988111
1,1690.0,53,455.4,1,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0,0,1,973,875,0.3672993672993673
1,7360.0,1,65.2,0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0,0,0,52,1,0.5385502787925398
0,0.0,6,120.2,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6,0,0,86,6,0.36305732484076436
0,1700.0,71,104.8,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,1,87,582,1.0
1,830.0,6,341.1,0,0.0,1.0,0.0,0.0,0.0,0.0,198.0,0,0,1,321,1193,0.3603411513859275
1,0.0,60,188.6,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,1,155,997,1.0
0,0.0,184,617.9,0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,31,0,1,801,1254,1.0
1,2770.0,93,478.1,0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,0,0,0,612,93,0.8710093518219929
0,1600.0,41,86.6,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,104,1437,0.9179924553058881
1,1520.0,113,1065.92,0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,56,0,1,517,1445,1.0
0,620.0,55,73.6,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,72,717,0.9835984910611776
0,1710.0,54,127.9,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,174,196,0.9507954731835329
0,2040.0,40,78.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,96,702,0.9507954731835329
1,0.0,2,1168.7,1,1.0,0.0,0.0,0.0,0.0,0.0,97.0,10,0,1,973,2,0.8277841561423651
1,1700.0,46,115.4,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,152,526,0.9179924553058881
0,0.0,26,1164.15,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,35,0,1,1114,483,0.8564867967853043
0,2340.0,5,281.5,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,362,5,0.9343939642447106
0,1540.0,58,53.4,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,66,538,0.9835984910611776
0,4610.0,12,62.4,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,28,336,0.8928571428571429
1,2240.0,22,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,30,1100,0.8001998001998002
1,2080.0,109,29.6,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,135,1615,0.5514147688060731
0,2800.0,24,47.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,30,995,0.9333999333999334
0,1900.0,49,248.2,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,245,100,0.9838761689777491
0,3410.0,322,230.7,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4,0,1,369,1830,1.0
0,2070.0,12,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,35,154,0.6857142857142857
0,0.0,19,1249.05,0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,19,0,0,964,19,0.8851894374282434
0,1420.0,128,490.6,0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,26,0,0,481,128,1.0
0,0.0,7,60.2,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4,0,0,29,7,0.5169082125603864
0,750.0,5,40.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,30,892,0.9000999000999002
1,0.0,2,151.4,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,0,0,1220,2,0.30069930069930073
1,0.0,28,120.2,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,1,124,142,0.9425947187141217
0,2810.0,35,719.6,0,0.0,1.0,0.0,0.0,0.0,0.0,191.0,0,0,1,1033,492,0.9411505075768721
1,1950.0,54,378.7,0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,16,0,1,334,1448,1.0
0,4650.0,2,173.2,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,135,2,0.7867803837953091
1,0.0,114,181.1,0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,1,189,1620,1.0
1,5360.0,0,747.42,1,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0,1,1,1656,92,0.8871331828442438
0,2420.0,1,807.2,0,0.0,1.0,0.0,0.0,0.0,0.0,184.0,0,0,0,986,1,0.7047728391011974
1,4230.0,204,981.2,1,1.0,1.0,0.0,0.0,0.0,0.0,244.0,0,0,1,1511,661,1.0
0,2040.0,29,47.2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,34,29,0.9666999666999667
0,6940.0,0,300.2,0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,18,0,0,289,0,0.5407577497129736
0,2340.0,1,143.6,0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,1,217,912,0.6336996336996337
0,2100.0,279,171.8,1,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5,0,1,990,1101,0.9333999333999334
0,2020.0,8,87.4,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1,90,465,0.8851894374282434
1,2280.0,39,228.5,0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0,0,1,132,679,0.8523864195505987
1,1890.0,112,113.6,1,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,174,934,0.7668997668997669
0,1700.0,72,185.6,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,1,127,1437,1.0
1,1760.0,1,263.6,0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,1,298,458,0.7703788748564868
0,2040.0,60,355.4,1,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3,0,1,331,152,0.8537298878595807
0,3960.0,16,135.5,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,150,219,0.7885022111132475
1,1350.0,9,47.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,30,1084,0.7668997668997669
0,3170.0,26,217.2,0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,388,1066,0.7539773659176644
0,3070.0,36,120.8,0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0,0,1,116,493,0.8851894374282434
1,3150.0,10,300.2,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,0,261,10,0.819583401672954
1,1690.0,110,112.6,0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,1,208,903,0.8851894374282434
0,1770.0,114,83.2,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,299,1620,0.9309868875086267
1,0.0,5,147.2,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4,0,0,84,5,0.7082847141190198
1,2030.0,31,71.7,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,68,204,0.8523864195505987
0,3400.0,116,682.2,0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0,0,1,687,573,1.0
0,1890.0,11,64.9,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,71,335,0.7703788748564868
1,0.0,24,586.6,0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,33,0,1,1138,380,0.7703788748564868
1,1470.0,142,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,161,1648,0.9309868875086267
1,0.0,26,579.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,47,0,1,451,330,0.8851894374282434
1,1670.0,0,1292.7,0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,89,0,0,836,0,0.6555683122847302
0,2220.0,64,35.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,72,1506,1.0
0,2010.0,53,163.6,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,217,959,0.9671969821223553
0,1870.0,79,124.5,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,1,156,1266,1.0
0,5830.0,43,357.2,0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,14,0,1,443,735,0.5407577497129736
0,3840.0,0,607.0,0,0.0,1.0,0.0,0.0,0.0,1.0,353.0,10,0,1,881,457,-0.3777267508610793
1,1700.0,125,733.3,0,0.0,1.0,0.0,0.0,0.0,0.0,264.0,1,0,1,1442,127,0.16352304412005902
0,2290.0,103,85.6,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,197,1609,0.9309868875086267
1,4020.0,32,664.7,0,1.0,0.0,0.0,0.0,0.0,0.0,160.0,0,0,1,581,825,0.8031818927341315
0,0.0,12,96.5,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6,0,0,100,12,0.6815286624203822
0,2160.0,47,98.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,109,1291,0.9671969821223553
0,0.0,77,160.4,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11,0,1,152,588,1.0
1,4280.0,25,230.1,0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0,0,1,262,1212,0.7867803837953091
0,2890.0,20,88.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,90,1050,0.9179924553058881
1,3590.0,49,157.2,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,1,501,1259,0.9507954731835329
0,1570.0,13,113.6,0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0,0,1,129,965,0.7335997335997336
0,1750.0,1,67.5,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,0,29,1,0.8180163785259327
0,2390.0,25,50.7,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0,1,35,286,0.9142857142857143
0,5630.0,36,71.9,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,60,371,0.8999833305550925
1,4720.0,32,1322.35,0,1.0,0.0,0.0,0.0,0.0,1.0,273.0,1,0,1,1021,512,0.9179924553058881
0,1600.0,0,246.9,0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,2,0,0,335,0,0.868787928489421
0,2070.0,12,434.5,0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,0,0,1,637,126,0.6555683122847302
0,4240.0,24,40.0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,31,934,0.9333999333999334
1,1740.0,33,454.2,1,1.0,1.0,0.0,0.0,0.0,0.0,179.0,0,0,1,510,125,0.3439396424471052
0,0.0,197,250.6,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4,0,0,342,197,0.9138920780711826
0,5210.0,29,338.6,0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,39,0,1,330,822,0.6555683122847302
0,3410.0,55,94.1,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,1,97,106,0.9838761689777491
0,1330.0,61,313.6,0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,53,0,1,305,1248,0.9617298124760811
1,3150.0,14,140.5,0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,225,217,0.6099463676255485
1,1960.0,55,215.5,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0,0,1,151,1389,0.9833305550925154
0,0.0,94,50.85,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,102,887,1.0
1,2280.0,76,109.1,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,97,952,1.0
1,1470.0,21,47.2,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,30,21,0.9000999000999002
0,1290.0,15,120.0,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,235,1078,0.8334998334998335
0,4510.0,61,527.2,0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,18,0,1,488,1305,0.9712973593570609
0,0.0,15,69.4,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,1,36,369,0.8054474708171206
0,1620.0,45,170.0,0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0,0,1,247,1289,0.9015909463670657
0,3120.0,44,113.6,0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,0,1,124,1288,0.8031818927341315
0,1930.0,203,59.5,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,283,203,0.9666999666999667
0,2250.0,28,145.4,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,1,165,261,0.9322148788340959
0,0.0,1,1470.7,0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,50,0,0,1595,1,0.7615262321144673
0,5390.0,57,129.0,0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,1,1,951,598,0.9507954731835329
0,1770.0,2,43.7,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,0,21,2,0.5714285714285714
0,5710.0,60,1083.8,0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0,0,1,1046,517,0.9705752537884361
1,2200.0,176,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,197,1682,0.34437543133195303
0,1920.0,279,163.2,1,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,1,643,736,0.8654104979811574
1,0.0,74,323.2,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,11,0,1,345,1580,0.8851894374282434
0,3720.0,8,806.8,0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,31,0,1,725,1195,0.42594718714121704
1,2010.0,74,405.7,0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55,0,1,370,1582,0.5981630309988519
1,3990.0,132,95.6,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0,0,1,215,1638,0.7239475500345065
1,1610.0,41,921.8,0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,102,0,1,723,1190,0.31113662456946045
1,2130.0,60,538.1,0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0,0,1,648,540,0.9835984910611776
0,0.0,142,472.0,0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,1,1190,899,1.0
1,1570.0,1,393.0,0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,0,0,0,780,1,0.6360327570518653
0,5310.0,210,89.0,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,721,223,1.0
0,2360.0,13,134.7,0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0,0,1,193,31,0.737575856978842
1,1440.0,59,399.0,0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0,0,1,491,292,0.9406880189798339
0,1860.0,124,82.2,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,167,124,0.8867710888846952
0,1830.0,85,95.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,247,1591,0.9835984910611776
1,2420.0,17,347.2,0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,0,1,517,1204,0.8851894374282434
0,2810.0,1,607.28,1,1.0,0.0,0.0,0.0,0.0,0.0,243.0,0,0,1,1143,1,0.68944099378882
1,1880.0,8,55.4,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,90,465,0.8399359743897559
0,1620.0,1,67.5,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,20,1,0.6503496503496504
0,1730.0,47,83.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7,0,1,84,1553,-0.125
1,4310.0,97,321.6,0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0,0,1,330,881,0.9507954731835329
0,1500.0,8,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,22,8,0.8180163785259327
0,1920.0,33,55.4,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,90,490,0.985287626894218
0,1750.0,31,237.6,0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0,0,1,339,1427,0.819583401672954
0,1450.0,15,140.4,0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0,0,1,153,472,0.7539773659176644
0,4320.0,68,266.7,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,1,217,1373,1.0
0,4010.0,49,38.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,55,772,0.9629423753937373
0,1980.0,27,109.6,0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0,0,1,152,1214,0.9705752537884361
1,0.0,60,177.1,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4,0,1,179,1566,0.5407577497129736
1,0.0,252,617.45,0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,35,0,1,732,709,1.0
0,0.0,80,263.5,0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0,0,1,178,1385,1.0
1,2170.0,55,306.1,0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,1,488,169,0.9835984910611776
0,4030.0,23,786.1,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,40,0,0,1492,23,0.7981157469717362
0,2550.0,71,82.0,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,129,1281,1.0
0,1300.0,99,98.85,0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0,0,1,191,1605,0.7584541062801933
1,1520.0,49,199.25,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0,0,1,395,955,0.9671969821223553
0,1690.0,53,185.2,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,509,1297,0.9507954731835329
1,2320.0,18,228.6,0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0,0,1,600,1129,0.7668997668997669
0,1770.0,175,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,196,1681,0.7584541062801933
0,0.0,3,1004.0,0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,86,0,0,771,3,0.42594718714121704
0,6000.0,19,450.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,16,0,0,474,19,0.9712973593570609
0,1670.0,41,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,80,703,0.9343939642447106
0,2150.0,24,275.0,0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,1,258,1211,0.8851894374282434
1,2330.0,37,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,58,1281,0.9310701361364812
0,1770.0,92,126.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4,0,1,135,723,1.0
0,1770.0,47,323.6,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,346,1291,0.8851894374282434
1,1450.0,22,347.6,0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,25,0,1,265,1209,0.8851894374282434
1,1830.0,1,224.1,0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1,0,0,388,1,0.6003996003996004
0,3190.0,4,267.6,0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,9,0,1,213,765,0.2753623188405797
0,4110.0,47,148.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5,0,1,165,619,0.8813760379596678
0,3060.0,169,343.6,0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0,0,1,524,1402,1.0
1,0.0,29,60.2,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,54,262,0.8204667863554758
1,1420.0,77,93.6,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,194,1583,0.819583401672954
1,0.0,167,210.4,0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6,0,1,188,400,1.0
1,1260.0,8,957.0,0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,57,0,0,1564,8,0.9259807549962991
0,1780.0,39,64.7,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,69,181,0.9671969821223553
0,4970.0,27,71.2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,405,27,1.0
0,1840.0,33,241.2,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,460,1277,0.9015909463670657
0,1720.0,67,78.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,90,944,1.0
0,1740.0,168,87.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,233,1674,0.8274672187715666
0,4200.0,38,120.85,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,131,1372,0.6999499916652776
0,4610.0,3,238.2,0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,9,0,0,273,3,0.8001998001998002
0,1820.0,41,121.6,0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,0,1,193,1346,0.9166527754625771
0,2000.0,40,80.0,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,108,1436,0.8359849106117763
0,0.0,3,1273.0,0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,129,0,0,1759,3,0.5
0,2650.0,1,57.7,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,0,21,1,0.6190476190476191
